node_name,timestamp,trigger_reason,confidence,entry_price,node_type,tags,workflow_matches,validation_status,meta_total_workflow_steps,meta_matched_conditions,meta_data_row_index,meta_volume,meta_time_of_day
Dark Pool Signature / Block Print Node,2024-08-27 14:00:00,"3/4 conditions met: Large print/block detected (size: 140, vol: 2675); Volume/footprint activity (spike: False, clusters: 2); Large print/block detected (size: 140, vol: 2675)",High,1.11598,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 140, vol: 2675)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 2)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 140, vol: 2675)'}]",418,2675,14.0
Gamma Pin / Dealer Magnet Edge,2024-08-27 14:00:00,4/4 conditions met: Gamma/OI detected (194); Gamma/OI detected (194); Gamma/OI detected (194),High (with data),1.11598,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (194)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (194)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (194)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (194)'}]",418,2675,14.0
Block Order Footprint Detection,2024-08-27 15:00:00,"4/4 conditions met: Large print/block detected (size: 13586, vol: 4203); Volume/footprint activity (spike: False, clusters: 1); Gamma/OI detected (198)",High,1.11578,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 13586, vol: 4203)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 1)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (198)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 1300610)'}]",419,4203,15.0
Dark Pool Signature / Block Print Node,2024-08-27 15:00:00,"3/4 conditions met: Large print/block detected (size: 13586, vol: 4203); Volume/footprint activity (spike: False, clusters: 1); Large print/block detected (size: 13586, vol: 4203)",High,1.11578,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 13586, vol: 4203)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 1)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 13586, vol: 4203)'}]",419,4203,15.0
Gamma Pin / Dealer Magnet Edge,2024-08-27 15:00:00,4/4 conditions met: Gamma/OI detected (198); Gamma/OI detected (198); Gamma/OI detected (198),High (with data),1.11578,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (198)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (198)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (198)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (198)'}]",419,4203,15.0
Block Order Footprint Detection,2024-08-27 16:00:00,"3/4 conditions met: Large print/block detected (size: 18375, vol: 3865); Gamma/OI detected (261); Liquidity conditions met (proxy: 1195321)",High,1.11672,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",3,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 18375, vol: 3865)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (261)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 1195321)'}]",420,3865,16.0
Gamma Pin / Dealer Magnet Edge,2024-08-27 16:00:00,4/4 conditions met: Gamma/OI detected (261); Gamma/OI detected (261); Gamma/OI detected (261),High (with data),1.11672,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (261)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (261)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (261)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (261)'}]",420,3865,16.0
Block Order Footprint Detection,2024-08-27 17:00:00,"4/4 conditions met: Large print/block detected (size: 1825, vol: 5714); Volume/footprint activity (spike: False, clusters: 4); Gamma/OI detected (203)",High,1.11652,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 1825, vol: 5714)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 4)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (203)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 1767377)'}]",421,5714,17.0
Dark Pool Signature / Block Print Node,2024-08-27 17:00:00,"3/4 conditions met: Large print/block detected (size: 1825, vol: 5714); Volume/footprint activity (spike: False, clusters: 4); Large print/block detected (size: 1825, vol: 5714)",High,1.11652,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 1825, vol: 5714)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 4)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 1825, vol: 5714)'}]",421,5714,17.0
Gamma Pin / Dealer Magnet Edge,2024-08-27 17:00:00,4/4 conditions met: Gamma/OI detected (203); Gamma/OI detected (203); Gamma/OI detected (203),High (with data),1.11652,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (203)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (203)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (203)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (203)'}]",421,5714,17.0
Block Order Footprint Detection,2024-08-27 18:00:00,"3/4 conditions met: Large print/block detected (size: 1357, vol: 3492); Gamma/OI detected (188); Liquidity conditions met (proxy: 1080526)",High,1.11588,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",3,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 1357, vol: 3492)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (188)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 1080526)'}]",422,3492,18.0
Gamma Pin / Dealer Magnet Edge,2024-08-27 18:00:00,4/4 conditions met: Gamma/OI detected (188); Gamma/OI detected (188); Gamma/OI detected (188),High (with data),1.11588,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (188)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (188)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (188)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (188)'}]",422,3492,18.0
Block Order Footprint Detection,2024-08-27 19:00:00,"4/4 conditions met: Large print/block detected (size: 1916, vol: 2097); Volume/footprint activity (spike: False, clusters: 3); Gamma/OI detected (90)",High,1.11649,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 1916, vol: 2097)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 3)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (90)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 648628)'}]",423,2097,19.0
Dark Pool Signature / Block Print Node,2024-08-27 19:00:00,"3/4 conditions met: Large print/block detected (size: 1916, vol: 2097); Volume/footprint activity (spike: False, clusters: 3); Large print/block detected (size: 1916, vol: 2097)",High,1.11649,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 1916, vol: 2097)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 3)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 1916, vol: 2097)'}]",423,2097,19.0
Gamma Pin / Dealer Magnet Edge,2024-08-27 19:00:00,4/4 conditions met: Gamma/OI detected (90); Gamma/OI detected (90); Gamma/OI detected (90),High (with data),1.11649,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (90)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (90)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (90)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (90)'}]",423,2097,19.0
Block Order Footprint Detection,2024-08-27 20:00:00,"4/4 conditions met: Large print/block detected (size: 17052, vol: 2066); Volume/footprint activity (spike: False, clusters: 3); Gamma/OI detected (243)",High,1.11805,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 17052, vol: 2066)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 3)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (243)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 638423)'}]",424,2066,20.0
Dark Pool Signature / Block Print Node,2024-08-27 20:00:00,"3/4 conditions met: Large print/block detected (size: 17052, vol: 2066); Volume/footprint activity (spike: False, clusters: 3); Large print/block detected (size: 17052, vol: 2066)",High,1.11805,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 17052, vol: 2066)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 3)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 17052, vol: 2066)'}]",424,2066,20.0
Gamma Pin / Dealer Magnet Edge,2024-08-27 20:00:00,4/4 conditions met: Gamma/OI detected (243); Gamma/OI detected (243); Gamma/OI detected (243),High (with data),1.11805,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (243)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (243)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (243)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (243)'}]",424,2066,20.0
Block Order Footprint Detection,2024-08-27 21:00:00,"4/4 conditions met: Large print/block detected (size: 1007, vol: 1977); Volume/footprint activity (spike: False, clusters: 1); Gamma/OI detected (263)",High,1.11849,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 1007, vol: 1977)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 1)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (263)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 610754)'}]",425,1977,21.0
Dark Pool Signature / Block Print Node,2024-08-27 21:00:00,"3/4 conditions met: Large print/block detected (size: 1007, vol: 1977); Volume/footprint activity (spike: False, clusters: 1); Large print/block detected (size: 1007, vol: 1977)",High,1.11849,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 1007, vol: 1977)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 1)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 1007, vol: 1977)'}]",425,1977,21.0
Gamma Pin / Dealer Magnet Edge,2024-08-27 21:00:00,4/4 conditions met: Gamma/OI detected (263); Gamma/OI detected (263); Gamma/OI detected (263),High (with data),1.11849,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (263)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (263)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (263)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (263)'}]",425,1977,21.0
Block Order Footprint Detection,2024-08-27 22:00:00,"4/4 conditions met: Large print/block detected (size: 372, vol: 1315); Volume/footprint activity (spike: False, clusters: 1); Gamma/OI detected (240)",High,1.11834,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 372, vol: 1315)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 1)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (240)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 406281)'}]",426,1315,22.0
Dark Pool Signature / Block Print Node,2024-08-27 22:00:00,"3/4 conditions met: Large print/block detected (size: 372, vol: 1315); Volume/footprint activity (spike: False, clusters: 1); Large print/block detected (size: 372, vol: 1315)",High,1.11834,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 372, vol: 1315)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 1)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 372, vol: 1315)'}]",426,1315,22.0
Gamma Pin / Dealer Magnet Edge,2024-08-27 22:00:00,4/4 conditions met: Gamma/OI detected (240); Gamma/OI detected (240); Gamma/OI detected (240),High (with data),1.11834,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (240)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (240)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (240)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (240)'}]",426,1315,22.0
Block Order Footprint Detection,2024-08-27 23:00:00,"4/4 conditions met: Large print/block detected (size: 1587, vol: 582); Volume/footprint activity (spike: False, clusters: 1); Gamma/OI detected (167)",High,1.11828,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 1587, vol: 582)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 1)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (167)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 179821)'}]",427,582,23.0
Dark Pool Signature / Block Print Node,2024-08-27 23:00:00,"3/4 conditions met: Large print/block detected (size: 1587, vol: 582); Volume/footprint activity (spike: False, clusters: 1); Large print/block detected (size: 1587, vol: 582)",High,1.11828,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 1587, vol: 582)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 1)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 1587, vol: 582)'}]",427,582,23.0
Gamma Pin / Dealer Magnet Edge,2024-08-27 23:00:00,4/4 conditions met: Gamma/OI detected (167); Gamma/OI detected (167); Gamma/OI detected (167),High (with data),1.11828,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (167)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (167)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (167)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (167)'}]",427,582,23.0
Block Order Footprint Detection,2024-08-28 00:00:00,"4/4 conditions met: Large print/block detected (size: 493, vol: 232); Volume/footprint activity (spike: False, clusters: 3); Gamma/OI detected (272)",High,1.11818,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 493, vol: 232)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 3)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (272)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 71685)'}]",428,232,0.0
Dark Pool Signature / Block Print Node,2024-08-28 00:00:00,"3/4 conditions met: Large print/block detected (size: 493, vol: 232); Volume/footprint activity (spike: False, clusters: 3); Large print/block detected (size: 493, vol: 232)",High,1.11818,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 493, vol: 232)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 3)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 493, vol: 232)'}]",428,232,0.0
Gamma Pin / Dealer Magnet Edge,2024-08-28 00:00:00,4/4 conditions met: Gamma/OI detected (272); Gamma/OI detected (272); Gamma/OI detected (272),High (with data),1.11818,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (272)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (272)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (272)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (272)'}]",428,232,0.0
Block Order Footprint Detection,2024-08-28 01:00:00,"3/4 conditions met: Large print/block detected (size: 1562, vol: 579); Gamma/OI detected (169); Liquidity conditions met (proxy: 178893)",High,1.11829,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",3,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 1562, vol: 579)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (169)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 178893)'}]",429,579,1.0
Gamma Pin / Dealer Magnet Edge,2024-08-28 01:00:00,4/4 conditions met: Gamma/OI detected (169); Gamma/OI detected (169); Gamma/OI detected (169),High (with data),1.11829,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (169)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (169)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (169)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (169)'}]",429,579,1.0
Block Order Footprint Detection,2024-08-28 02:00:00,"3/4 conditions met: Large print/block detected (size: 1692, vol: 550); Gamma/OI detected (80); Liquidity conditions met (proxy: 170004)",High,1.11761,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",3,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 1692, vol: 550)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (80)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 170004)'}]",430,550,2.0
Gamma Pin / Dealer Magnet Edge,2024-08-28 02:00:00,4/4 conditions met: Gamma/OI detected (80); Gamma/OI detected (80); Gamma/OI detected (80),High (with data),1.11761,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (80)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (80)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (80)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (80)'}]",430,550,2.0
Block Order Footprint Detection,2024-08-28 03:00:00,"4/4 conditions met: Large print/block detected (size: 750, vol: 1036); Volume/footprint activity (spike: False, clusters: 1); Gamma/OI detected (292)",High,1.1179,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",4,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 750, vol: 1036)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 1)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (292)'}, {'step': 4, 'description': 'Exit at next liquidity node or risk level.', 'reason': 'Liquidity conditions met (proxy: 320168)'}]",431,1036,3.0
Dark Pool Signature / Block Print Node,2024-08-28 03:00:00,"3/4 conditions met: Large print/block detected (size: 750, vol: 1036); Volume/footprint activity (spike: False, clusters: 1); Large print/block detected (size: 750, vol: 1036)",High,1.1179,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 750, vol: 1036)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 1)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 750, vol: 1036)'}]",431,1036,3.0
Gamma Pin / Dealer Magnet Edge,2024-08-28 03:00:00,4/4 conditions met: Gamma/OI detected (292); Gamma/OI detected (292); Gamma/OI detected (292),High (with data),1.1179,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (292)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (292)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (292)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (292)'}]",431,1036,3.0
